ID,STASH,STASHmaster description,Units,Valid from,Valid to,CF standard name,CF info,PP conditions
2,41149,CM1: ICE V_VELOCITY M/S,,,,,,
2,41150,CM1: TAUX: X_WINDSTRESS N/M2 A,,,,,,
2,41151,CM1: TAUY: Y_WINDSTRESS N/M2 A,,,,,,
2,41152,CM1: WME: WIND MIXING EN FLUX W/M2 A,,,,,,
2,41153,CM1: SURFACE PRESSURE N/M2 A,,,403,,,
2,41161,CM1: SOL:PEN.SOLAR*LF INTO OC W/M2 A,,,,,,
2,41162,CM1: HTN:NONPEN.HT.FLX*LF INTO OCN A,,,,,,
2,41165,CM1: PLE:PRECIP-EVAP INTO OCEAN A,,,,,,
2,41166,CM1: RIVER OUTFLOW INTO OCEAN A,,,,,,
2,41167,CM1: WATER TYPE A,,,,,,
2,41170,CM1: SOLAR RADIATION OVER ICE W/M2 A,,,,,,
2,41171,CM1: SNOWFALL INTO OCEAN/ONTO ICE A,,,,,,
2,41172,CM1: SUBLIMATION FROM SEAICE A,,,,,,
2,41180,CM1: REF. SEA SURFACE TEMP. DEG.C A,,,,,,
2,41181,CM1: REF. SEA SURFACE SALINITY A,,,,,,
2,41182,CM1: CLIM. AIR TEMPERATURE DEG.C A,,,,,,
2,41183,CM1: CLIMATOLOGICAL ICE DEPTH M A,,,,,,
2,41185,CM1: OCEAN HEAT FLUX CORRN. W/M2 A,,,,,,
2,41186,CM1: P-E FLUX CORRECTION KG/M2/S A,,,,,,
2,41187,CM1: S-ICE HT FLUX CORRN: DIABLED,,,,,,
2,41190,CM1: GBM SEAICE TOPMELT HEAT FLUX A,,,,,,
2,41191,CM1: GBM SEAICE BOTMELT HEAT FLUX A,,,,,,
2,42101,CM2: POTENTIAL TEMP. (OCEAN) DEG.C,,,,,,
2,42102,CM2: SALINITY (OCEAN) (PSU-35)/1000,,,,,,
2,42103,CM2: OCN EXTRACER 1: CON TCO2,,,,,,
2,42104,CM2: OCN EXTRACER 2: CON ALKALINITY,,,,,,
2,42105,CM2: OCN EXTRACER 3: CON NUTRIENT,,,,,,
2,42106,CM2: OCN EXTRACER 4: CON PHYTOPLNKT,,,,,,
2,42107,CM2: OCN EXTRACER 5: CON ZOOPLNKTN,,,,,,
2,42108,CM2: OCN EXTRACER 6: CON DETRIUS,,,,,,
2,42109,CM2: OCN EXTRACER 7: CON TRITIUM,,,,,,
2,42110,CM2: OCN EXTRACER 8: CON 3H+3HE,,,,,,
2,42111,CM2: OCN EXTRACER 9: CON CFC11,,,,,,
2,42112,CM2: OCN EXTRACER 10: CON CFC12,,,,,,
2,42113,CM2: OCN EXTRACER 11: CON CFC13,,,,,,
2,42114,CM2: OCN EXTRACER 12: CON CARBON14,,,,,,
2,42115,CM2: OCN EXTRACER 13: CON -------,,,,,,
2,42116,CM2: OCN EXTRACER 14: CON -------,,,,,,
2,42117,CM2: OCN EXTRACER 15: CON -------,,,,,,
2,42118,CM2: OCN EXTRACER 16: CON -------,,,,,,
2,42119,CM2: OCN EXTRACER 17: CON -------,,,,,,
2,42120,CM2: OCN EXTRACER 18: CON -------,,,,,,
2,42121,CM2: BAROCLINIC U_VEL (OCEAN) CM/S,,,,,,
2,42122,CM2: BAROCLINIC V_VEL (OCEAN) CM/S,,,,,,
2,42130,CM2: STREAMFUNCTION (OCEAN) CM3/S,,,,,,
2,42131,CM2: STREAMFTN (T-1) (OCEAN) CM3/S,,,,,,
2,42132,CM2: STREAMFTN TENDENCY(OC) CM3/S/TS,,,,,,
2,42133,CM2: STREAMFTN TENDENCY(T-1)(OCEAN),,,,,,
2,42134,CM2: SURFACE ELEVATION (OCEAN) CM,,,,,,
2,42135,CM2: BAROTROPIC U_VEL (OCEAN) CM/S,,,,,,
2,42136,CM2: BAROTROPIC V_VEL (OCEAN) CM/S,,,,,,
2,42137,CM2: MIXED LAYER DEPTH (OCEAN) M,,,,,,
2,42139,CM2: ISX OCEAN/ICE STRESS(ICE) N/M2,,,,,,
2,42140,CM2: ISY OCEAN/ICE STRESS(ICE) N/M2,,,,,,
2,42141,CM2: SNOW DEPTH (OCEAN) M,,,,,,
2,42142,CM2: GBM CARYHEAT MISC HEAT FLX(ICE),,,,,,
2,42143,CM2: GBM HEAT FLUX:OCEAN TO ICE(OCN),,,,,,
2,42144,CM2: RATE OF SAL CHANGE (ICE) PSU/S,,,,,,
2,42145,CM2: ICY : TRUE IF SOME ICE,,,,,,
2,42146,CM2: AICE : ICE CONCENTRATION,,,,,,
2,42147,CM2: HICE : MEAN ICE DEPTH M,,,,,,
2,42148,CM2: ICE U_VELOCITY M/S,,,,,,
2,42149,CM2: ICE V_VELOCITY M/S,,,,,,
2,42150,CM2: TAUX: X_WINDSTRESS N/M2 A,,,,,,
2,42151,CM2: TAUY: Y_WINDSTRESS N/M2 A,,,,,,
2,42152,CM2: WME: WIND MIXING EN FLUX W/M2 A,,,,,,
2,42153,CM2: SURFACE PRESSURE N/M2 A,,,403,,,
2,42161,CM2: SOL:PEN.SOLAR*LF INTO OC W/M2 A,,,,,,
2,42162,CM2: HTN:NONPEN.HT.FLX*LF INTO OCN A,,,,,,
2,42165,CM2: PLE:PRECIP-EVAP INTO OCEAN A,,,,,,
2,42166,CM2: RIVER OUTFLOW INTO OCEAN A,,,,,,
2,42167,CM2: WATER TYPE A,,,,,,
2,42170,CM2: SOLAR RADIATION OVER ICE W/M2 A,,,,,,
2,42171,CM2: SNOWFALL INTO OCEAN/ONTO ICE A,,,,,,
2,42172,CM2: SUBLIMATION FROM SEAICE A,,,,,,
2,42180,CM2: REF. SEA SURFACE TEMP. DEG.C A,,,,,,
2,42181,CM2: REF. SEA SURFACE SALINITY A,,,,,,
2,42182,CM2: CLIM. AIR TEMPERATURE DEG.C A,,,,,,
2,42183,CM2: CLIMATOLOGICAL ICE DEPTH M A,,,,,,
2,42185,CM2: OCEAN HEAT FLUX CORRN. W/M2 A,,,,,,
2,42186,CM2: P-E FLUX CORRECTION KG/M2/S A,,,,,,
2,42187,CM2: S-ICE HT FLUX CORRN. DIABLED,,,,,,
2,42190,CM2: GBM SEAICE TOPMELT HEAT FLUX A,,,,,,
2,42191,CM2: GBM SEAICE BOTMELT HEAT FLUX A,,,,,,
2,43101,CM3: POTENTIAL TEMP. (OCEAN) DEG.C,,,,,,
2,43102,CM3: SALINITY (OCEAN) (PSU-35)/1000,,,,,,
2,43103,CM3: OCN EXTRACER 1: CON TCO2,,,,,,
2,43104,CM3: OCN EXTRACER 2: CON ALKALINITY,,,,,,
2,43105,CM3: OCN EXTRACER 3: CON NUTRIENT,,,,,,
2,43106,CM3: OCN EXTRACER 4: CON PHYTOPLNKT,,,,,,
2,43107,CM3: OCN EXTRACER 5: CON ZOOPLNKTN,,,,,,
2,43108,CM3: OCN EXTRACER 6: CON DETRITUS,,,,,,
2,43109,CM3: OCN EXTRACER 7: CON TRITIUM,,,,,,
2,43110,CM3: OCN EXTRACER 8: CON 3H+3HE,,,,,,
2,43111,CM3: OCN EXTRACER 9: CON CFC11,,,,,,
2,43112,CM3: OCN EXTRACER 10: CON CFC12,,,,,,
2,43113,CM3: OCN EXTRACER 11: CON CFC13,,,,,,
2,43114,CM3: OCN EXTRACER 12: CON CARBON14,,,,,,
2,43115,CM3: OCN EXTRACER 13: CON -------,,,,,,
2,43116,CM3: OCN EXTRACER 14: CON -------,,,,,,
2,43117,CM3: OCN EXTRACER 15: CON -------,,,,,,
2,43118,CM3: OCN EXTRACER 16: CON -------,,,,,,
2,43119,CM3: OCN EXTRACER 17: CON -------,,,,,,
2,43120,CM3: OCN EXTRACER 18: CON -------,,,,,,
2,43121,CM3: BAROCLINIC U_VEL (OCEAN) CM/S,,,,,,
2,43122,CM3: BAROCLINIC V_VEL (OCEAN) CM/S,,,,,,
2,43130,CM3: STREAMFUNCTION (OCEAN) CM3/S,,,,,,
2,43131,CM3: STREAMFTN (T-1) (OCEAN) CM3/S,,,,,,
2,43132,CM3: STREAMFTN TENDENCY(OC) CM3/S/TS,,,,,,
2,43133,CM3: STREAMFTN TENDENCY(T-1)(OCEAN),,,,,,
2,43134,CM3: SURFACE ELEVATION (OCEAN) CM,,,,,,
2,43135,CM3: BAROTROPIC U_VEL (OCEAN) CM/S,,,,,,
2,43136,CM3: BAROTROPIC V_VEL (OCEAN) CM/S,,,,,,
2,43137,CM3: MIXED LAYER DEPTH (OCEAN) M,,,,,,
2,43139,CM3: ISX OCEAN/ICE STRESS(ICE) N/M2,,,,,,
2,43140,CM3: ISY OCEAN/ICE STRESS(ICE) N/M2,,,,,,
2,43141,CM3: SNOW DEPTH (OCEAN) M,,,,,,
2,43142,CM3: GBM CARYHEAT MISC HEAT FLX(ICE),,,,,,
2,43143,CM3: GBM HEAT FLUX:OCEAN TO ICE(OCN),,,,,,
2,43144,CM3: RATE OF SAL CHANGE (ICE) PSU/S,,,,,,
2,43145,CM3: ICY : TRUE IF SOME ICE,,,,,,
2,43146,CM3: AICE : ICE CONCENTRATION,,,,,,
2,43147,CM3: HICE : MEAN ICE DEPTH M,,,,,,
2,43148,CM3: ICE U_VELOCITY M/S,,,,,,
2,43149,CM3: ICE V_VELOCITY M/S,,,,,,
2,43150,CM3: TAUX: X_WINDSTRESS N/M2 A,,,,,,
2,43151,CM3: TAUY: Y_WINDSTRESS N/M2 A,,,,,,
2,43152,CM3: WME: WIND MIXING EN FLUX W/M2 A,,,,,,
2,43153,CM3: SURFACE PRESSURE N/M2 A,,,403,,,
2,43161,CM3: SOL:PEN.SOLAR*LF INTO OC W/M2 A,,,,,,
2,43162,CM3: HTN:NONPEN.HT.FLX*LF INTO OCN A,,,,,,
2,43165,CM3: PLE:PRECIP-EVAP INTO OCEAN A,,,,,,
2,43166,CM3: RIVER OUTFLOW INTO OCEAN A,,,,,,
2,43167,CM3: WATER TYPE A,,,,,,
2,43170,CM3: SOLAR RADIATION OVER ICE W/M2 A,,,,,,
2,43171,CM3: SNOWFALL INTO OCEAN/ONTO ICE A,,,,,,
2,43172,CM3: SUBLIMATION FROM SEAICE A,,,,,,
2,43180,CM3: REF. SEA SURFACE TEMP. DEG.C A,,,,,,
2,43181,CM3: REF. SEA SURFACE SALINITY A,,,,,,
2,43182,CM3: CLIM. AIR TEMPERATURE DEG.C A,,,,,,
2,43183,CM3: CLIMATOLOGICAL ICE DEPTH M A,,,,,,
2,43185,CM3: OCEAN HEAT FLUX CORRN. W/M2 A,,,,,,
2,43186,CM3: P-E FLUX CORRECTION KG/M2/S A,,,,,,
2,43187,CM3: S-ICE HT FLUX CORRN. DISABLED,,,,,,
2,43190,CM3: GBM SEAICE TOPMELT HEAT FLUX A,,,,,,
2,43191,CM3: GBM SEAICE BOTMELT HEAT FLUX A,,,,,,
2,44101,CM4: POTENTIAL TEMP. (OCEAN) DEG.C,,,,,,
2,44102,CM4: SALINITY (OCEAN) (PSU-35)/1000,,,,,,
2,44103,CM4: OCN EXTRACER 1: CON TCO2,,,,,,
2,44104,CM4: OCN EXTRACER 2: CON ALKALINITY,,,,,,
2,44105,CM4: OCN EXTRACER 3: CON NUTRIENT,,,,,,
2,44106,CM4: OCN EXTRACER 4: CON PHYTOPLNKT,,,,,,
2,44107,CM4: OCN EXTRACER 5: CON ZOOPLNKTN,,,,,,
2,44108,CM4: OCN EXTRACER 6: CON DETRITUS,,,,,,
2,44109,CM4: OCN EXTRACER 7: CON TRITIUM,,,,,,
2,44110,CM4: OCN EXTRACER 8: CON CFC11,,,,,,
2,44111,CM4: OCN EXTRACER 9: CON CFC12,,,,,,
2,44112,CM4: OCN EXTRACER 10: CON CFC13,,,,,,
2,44113,CM4: OCN EXTRACER 11: CON CARBON14,,,,,,
2,44114,CM4: OCN EXTRACER 12: CON -------,,,,,,
2,44115,CM4: OCN EXTRACER 13: CON -------,,,,,,
2,44116,CM4: OCN EXTRACER 14: CON -------,,,,,,
2,44117,CM4: OCN EXTRACER 15: CON -------,,,,,,
2,44118,CM4: OCN EXTRACER 16: CON -------,,,,,,
2,44119,CM4: OCN EXTRACER 17: CON -------,,,,,,
2,44120,CM4: OCN EXTRACER 18: CON -------,,,,,,
2,44121,CM4: BAROCLINIC U_VEL (OCEAN) CM/S,,,,,,
2,44122,CM4: BAROCLINIC V_VEL (OCEAN) CM/S,,,,,,
2,44130,CM4: STREAMFUNCTION (OCEAN) CM3/S,,,,,,
2,44131,CM4: STREAMFTN (T-1) (OCEAN) CM3/S,,,,,,
2,44132,CM4: STREAMFTN TENDENCY(OC) CM3/S/TS,,,,,,
2,44133,CM4: STREAMFTN TENDENCY(T-1)(OCEAN),,,,,,
2,44134,CM4: SURFACE ELEVATION (OCEAN) CM,,,,,,
2,44135,CM4: BAROTROPIC U_VEL (OCEAN) CM/S,,,,,,
2,44136,CM4: BAROTROPIC V_VEL (OCEAN) CM/S,,,,,,
2,44137,CM4: MIXED LAYER DEPTH (OCEAN) M,,,,,,
2,44139,CM4: ISX OCEAN/ICE STRESS(ICE) N/M2,,,,,,
2,44140,CM4: ISY OCEAN/ICE STRESS(ICE) N/M2,,,,,,
2,44141,CM4: SNOW DEPTH (OCEAN) M,,,,,,
2,44142,CM4: GBM CARYHEAT MISC HEAT FLX(ICE),,,,,,
2,44143,CM4: GBM HEAT FLUX:OCEAN TO ICE(OCN),,,,,,
2,44144,CM4: RATE OF SAL CHANGE (ICE) PSU/S,,,,,,
2,44145,CM4: ICY : TRUE IF SOME ICE,,,,,,
2,44146,CM4: AICE : ICE CONCENTRATION,,,,,,
2,44147,CM4: HICE : MEAN ICE DEPTH M,,,,,,
2,44148,CM4: ICE U_VELOCITY M/S,,,,,,
2,44149,CM4: ICE V_VELOCITY M/S,,,,,,
2,44150,CM4: TAUX: X_WINDSTRESS N/M2 A,,,,,,
2,44151,CM4: TAUY: Y_WINDSTRESS N/M2 A,,,,,,
2,44152,CM4: WME: WIND MIXING EN FLUX W/M2 A,,,,,,
2,44153,CM4: SURFACE PRESSURE N/M2 A,,,403,,,
2,44161,CM4: SOL:PEN.SOLAR*LF INTO OC W/M2 A,,,,,,
2,44162,CM4: HTN:NONPEN.HT.FLX*LF INTO OCN A,,,,,,
2,44165,CM4: PLE:PRECIP-EVAP INTO OCEAN A,,,,,,
2,44166,CM4: RIVER OUTFLOW INTO OCEAN A,,,,,,
2,44167,CM4: WATER TYPE A,,,,,,
2,44170,CM4: SOLAR RADIATION OVER ICE W/M2 A,,,,,,
2,44171,CM4: SNOWFALL INTO OCEAN/ONTO ICE A,,,,,,
2,44172,CM4: SUBLIMATION FROM SEAICE A,,,,,,
2,44180,CM4: REF. SEA SURFACE TEMP. DEG.C A,,,,,,
2,44181,CM4: REF. SEA SURFACE SALINITY A,,,,,,
2,44182,CM4: CLIM. AIR TEMPERATURE DEG.C A,,,,,,
2,44183,CM4: CLIMATOLOGICAL ICE DEPTH M A,,,,,,
2,44185,CM4: OCEAN HEAT FLUX CORRN. W/M2 A,,,,,,
2,44186,CM4: P-E FLUX CORRECTION KG/M2/S A,,,,,,
2,44187,CM4: S-ICE HT FLUX CORRN. DISABLED,,,,,,
2,44190,CM4: GBM SEAICE TOPMELT HEAT FLUX A,,,,,,
2,44191,CM4: GBM SEAICE BOTMELT HEAT FLUX A,,,,,,
3,177,HEAT CONVERGENCE (SLAB MODEL) W/M2 A,W m-2,,707,heat_flux_correction,,
3,178,REF. SEA SURF TEMP (SLAB MODEL) K A,,,707,,,
3,179,CLIM. SEAICE DEPTH (SLAB MODEL) M A,,,707,,,
3,210,SLAB TEMPERATURE AFTER TSTEP SLAB C,,,707,,,
3,211,UICE ICE VELOCITY SLAB M/S,,,501,,,
3,212,VICE ICE VELOCITY SLAB M/S,,,501,,,
3,21177,CM1: HEAT CONVERGENCE ( SLAB) W/M2 A,,,501,,,
3,21178,CM1: REF. SEA SURF TEMP ( SLAB) K A,,,501,,,
3,21179,CM1: CLIM. SEAICE DEPTH ( SLAB) M A,,,501,,,
3,21225,CM1: SLAB TEMP AFTER TSTEP SLAB C,,,501,,,
3,21226,CM1: UICE ICE VELOCITY SLAB M/S,,,501,,,
3,21227,CM1: VICE ICE VELOCITY SLAB M/S,,,501,,,
3,22177,CM2: HEAT CONVERGENCE (SLAB ) W/M2 A,,,501,,,
3,22178,CM2: REF. SEA SURF TEMP (SLAB ) K A,,,501,,,
3,22179,CM2: CLIM. SEAICE DEPTH (SLAB ) M A,,,501,,,
3,22225,CM2: SLAB TEMP AFTER TSTEP SLAB C,,,501,,,
3,22226,CM2: UICE ICE VELOCITY SLAB M/S,,,501,,,
3,22227,CM2: VICE ICE VELOCITY SLAB M/S,,,501,,,
3,23177,CM3: HEAT CONVERGENCE (SLAB ) W/M2 A,,,501,,,
3,23178,CM3: REF. SEA SURF TEMP (SLAB ) K A,,,501,,,
3,23179,CM3: CLIM. SEAICE DEPTH (SLAB ) M A,,,501,,,
3,23225,CM3: SLAB TEMP AFTER TSTEP SLAB C,,,501,,,
3,23226,CM3: UICE ICE VELOCITY SLAB M/S,,,501,,,
3,23227,CM3: VICE ICE VELOCITY SLAB M/S,,,501,,,
3,24177,CM4: HEAT CONVERGENCE (SLAB ) W/M2 A,,,501,,,
3,24178,CM4: REF. SEA SURF TEMP (SLAB ) K A,,,501,,,
3,24179,CM4: CLIM. SEAICE DEPTH (SLAB ) M A,,,501,,,
3,24225,CM4: SLAB TEMPERATURE SLAB C,,,501,,,
3,24226,CM4: UICE ICE VELOCITY SLAB M/S,,,501,,,
3,24227,CM4: VICE ICE VELOCITY SLAB M/S,,,501,,,
3,40023,SNOW AMOUNT AFTER SLAB KG/M2,,,707,,,
3,40024,SURFACE TEMPERATURE AFTER SLAB K,,,707,,,
3,40031,SEA ICE FRACTION AFTER SLAB,,,707,,,
3,40032,SEAICE DEPTH(MN OVR ICE)AFTER SLAB M,,,707,,,
3,40177,HEAT CONVERGENCE AFTER SLAB W/M2 A,,,707,,,
3,40178,REF. SEA SURF TEMP AFTER SLAB K A,,,707,,,
3,40179,CLIM. SEAICE DEPTH AFTER SLAB M A,,,707,,,
3,40201,ANOMALOUS HEAT CONVRGENCE(SLAB) W/M2,,,707,,,
3,40202,REDISTRIBUTED HEAT CONVERGENCE SLAB,,,707,,,
3,40203,SEAICE DEPTH(GRD BOX MN)AFTER SLAB M,,,707,,,
3,40204,ICE FRACTION INC. (DYNAMICS) SLAB,,,707,,,
3,40205,ICE DEPTH INC. (DYNAMICS) SLAB,,,707,,,
3,40206,ICE DEPTH INC. (DIFFUSION) SLAB,,,707,,,
3,40207,SNOW DEPTH INC.*AICE (DYNAMICS) SLAB,,,707,,,
3,40208,ICE FRACTION INC. (THERMO) SLAB,,,707,,,
3,40209,ICE DEPTH INC. (THERMO) SLAB,,,707,,,
3,40210,SNOW DEPTH INC.*AICE (THERMO) SLAB,,,707,,,
3,40211,OCEAN TO ICE HEAT FLUX (W.M-2) SLAB,,,707,,,
3,40212,INTERNAL ICE PRESSURE (N.M-2) SLAB,,,501,,,
3,40213,ICE STRENGTH (N.M-2) SLAB,,,501,,,
3,40214,NET SLAB FLUX THRO LDS (W.M-2) SLAB,,,707,,,
3,40215,NET ICE FLUX THRO LDS (W.M-2) SLAB,,,707,,,
3,40216,W X SLABTEMP AT SURFACE AFTER SLAB,,,501,,,
3,40217,W X SLABTEMP AT BASE AFTER SLAB,,,501,,,
3,40218,SLAB HEATING RATE (ADV) K/S SLAB,,,501,,,
3,40219,SLAB HEATING RATE (DIFF) K/S SLAB,,,501,,,
3,40220,SLAB CARYHEAT (W M-2) SLAB,,,707,,,
3,40221,SLAB HEATING RATE (ICE) K/S SLAB,,,503,,,
3,40222,SNOWFALL INTO SLAB (KG/M2/S) SLAB,,,707,,,
3,40223,SNOWFALL INTO LEADS (KG/M2/S) SLAB,,,707,,,
3,40224,ICE DEPTH INC (ADV) (M/TS) SLAB,,,707,,,
3,40225,SNOW DEPTH INC*AICE (ADV M/TS) SLAB,,,707,,,
3,40226,GRID BOX AREAS (M2) SLAB,,,503,,,
4,1,WAVE ENERGY SPECTRUM (FIELDS),,401,707,,,
4,2,LAND/SEA MASK (LOGICAL: LAND=TRUE),,401,707,,,
4,3,WATER DEPTH,,401,707,,,
4,4,10 METRE WIND U COMPONENT,,401,707,,,
4,5,10 METRE WIND V COMPONENT,,401,707,,,
4,6,WAVE DEPENDENT USTAR U COMPONENT,,401,707,,,
4,7,WAVE DEPENDENT USTAR V COMPONENT,,401,707,,,
4,8,SEA ICE FRACTION AFTER TIMESTEP,,401,707,,,
4,9,WAVE INDUCED SURFACE STRESS X COMPT,,401,707,,,
4,10,WAVE INDUCED SURFACE STRESS Y COMPT,,401,707,,,
4,1001,ENERGY INCREMENTS AFTER PROPAGATION,,401,707,,,
4,2001,WAVE DEPENDENT ROUGHNESS LENGTH,,401,707,,,
4,2002,WAVE DEPENDENT USTAR X COMPONENT,,401,707,,,
4,2003,WAVE DEPENDENT USTAR Y COMPONENT,,401,707,,,
4,2004,WAVE INDUCED SURFACE STRESS X COMPT,,401,707,,,
4,2005,WAVE INDUCED SURFACE STRESS Y COMPT,,401,707,,,
4,2006,WAVE INDUCED SURF STRESS HF CONTRIBN,,401,707,,,
4,2007,ENERGY INCRTS AFTER INPUT SRCE TERM,,401,707,,,
4,3001,ENERGY INCRTS AFTER NONLIN TRANSFER,,401,707,,,
4,4001,ENERGY INCRTS AFTER DISSIPATION,,401,707,,,
4,5001,ENERGY INCRTS AFTER BOTTOM FRICTION,,401,707,,,
4,6001,TOTAL WAVE HEIGHT,,401,707,,,
4,6002,TOTAL WAVE UPCROSSING PERIOD,,401,707,,,
4,6003,TOTAL WAVE PRINCIPAL DIRECTION,,401,707,,,
4,6004,TOTAL WAVE PEAK PERIOD,,401,707,,,
4,6005,WINDSEA HEIGHT,,401,707,,,
4,6006,WINDSEA UPCROSSING PERIOD,,401,707,,,
4,6007,WINDSEA PRINCIPAL DIRECTION,,401,707,,,
4,6008,SWELL HEIGHT,,401,707,,,
4,6009,SWELL UPCROSSING PERIOD,,401,707,,,
4,6010,SWELL PRINCIPAL DIRECTION,,401,707,,,
4,6011,SWELL PEAK PERIOD,,401,707,,,
4,6012,WAVETRAIN WAVE-HEIGHT,,401,707,,,
4,6013,WAVETRAIN CROSSING PERIOD,,401,707,,,
4,6014,WAVETRAIN MEAN DIRECTION,,401,707,,,
4,6015,MEAN ENERGY AT A GIVEN FREQUENCY,,401,707,,,
4,6016,MEAN DIRECTION AT A GIVEN FREQUENCY,,401,707,,,
4,6017,10 METRE WIND SPEED,,401,503,,,
4,6018,10 METRE WIND DIRECTION,,401,503,,,
4,7001,ENERGY INCRTS AFTER ASSIMILATION,,401,707,,,
4,7002,ASSIMILATION INCRTS FOR WAVE HEIGHT,,401,707,,,
4,7003,ASSIMILATION INCRTS FOR WINDSPEED,,401,707,,,
5,1,ice area (aggregate),,,,,,
5,2,grid cell mean ice thickness,,,,,,
5,3,grid cell mean snow thickness,,,,,,
5,4,snow/ice surface temperature,,,,,,
5,50,ice velocity (x),,,,,,
5,51,ice velocity (y),,,,,,
5,52,strain rate (divergence),,,,,,
5,53,strain rate (shear),,,,,,
5,54,compressive ice strength,,,,,,
5,55,coriolis stress (x),,,,,,
5,56,coriolis stress (y),,,,,,
5,57,internal ice stress (x),,,,,,
5,58,internal ice stress (y),,,,,,
5,108,"net surface heat flux, category 8",,,,,,
5,113,"net surface heat flux, category 13",,,,,,
5,118,"net surface heat flux, category 18",,,,,,
5,501,"ice area, category 1",,,,,,
5,502,"ice area, category 2",,,,,,
5,503,"ice area, category 3",,,,,,
5,504,"ice area, category 4",,,,,,
5,505,"ice area, category 5",,,,,,
5,506,"ice area, category 6",,,,,,
5,507,"ice area, category 7",,,,,,
5,508,"ice area, category 8",,,,,,
5,509,"ice area, category 9",,,,,,
5,510,"ice area, category 10",,,,,,
5,511,"ice area, category 11",,,,,,
5,512,"ice area, category 12",,,,,,
5,513,"ice area, category 13",,,,,,
5,514,"ice area, category 14",,,,,,
5,515,"ice area, category 15",,,,,,
5,516,"ice area, category 16",,,,,,
5,517,"ice area, category 17",,,,,,
5,518,"ice area, category 18",,,,,,
5,519,"ice area, category 19",,,,,,
5,520,"ice area, category 20",,,,,,
5,521,"ice volume, category 1",,,,,,
5,522,"ice volume, category 2",,,,,,
5,523,"ice volume, category 3",,,,,,
5,524,"ice volume, category 4",,,,,,
5,525,"ice volume, category 5",,,,,,
5,526,"ice volume, category 6",,,,,,
5,527,"ice volume, category 7",,,,,,
5,528,"ice volume, category 8",,,,,,
5,529,"ice volume, category 9",,,,,,
5,530,"ice volume, category 10",,,,,,
5,531,"ice volume, category 11",,,,,,
5,532,"ice volume, category 12",,,,,,
5,533,"ice volume, category 13",,,,,,
5,534,"ice volume, category 14",,,,,,
5,535,"ice volume, category 15",,,,,,
5,536,"ice volume, category 16",,,,,,
5,537,"ice volume, category 17",,,,,,
5,538,"ice volume, category 18",,,,,,
5,539,"ice volume, category 19",,,,,,
5,540,"ice volume, category 20",,,,,,
5,601,"meltpond volume, category 1",,,,,,
5,602,"meltpond volume, category 2",,,,,,
5,603,"meltpond volume, category 3",,,,,,
5,604,"meltpond volume, category 4",,,,,,
5,605,"meltpond volume, category 5",,,,,,
5,606,"meltpond volume, category 6",,,,,,
5,607,"meltpond volume, category 7",,,,,,
5,608,"meltpond volume, category 8",,,,,,
5,609,"meltpond volume, category 9",,,,,,
5,610,"meltpond volume, category 10",,,,,,
5,611,"meltpond volume, category 11",,,,,,
5,612,"meltpond volume, category 12",,,,,,
5,613,"meltpond volume, category 13",,,,,,
5,614,"meltpond volume, category 14",,,,,,
5,615,"meltpond volume, category 15",,,,,,
5,616,"meltpond volume, category 16",,,,,,
5,617,"meltpond volume, category 17",,,,,,
5,618,"meltpond volume, category 18",,,,,,
5,619,"meltpond volume, category 19",,,,,,
5,620,"meltpond volume, category 20",,,,,,
5,1001,down solar flux,,,,,,
5,1002,down longwave flux,,,,,,
5,1003,snowfall rate (cpl),,,,,,
5,1004,snowfall rate,,,,,,
5,1005,rainfall rate (cpl),,,,,,
5,1006,rainfall rate,,,,,,
5,1007,snow/ice/ocn absorbed solar flux (cpl),,,,,,
5,1008,snow/ice/ocn absorbed solar flux,,,,,,
5,1009,snow/ice broad band albedo,,,,,,
5,1010,visible direct albedo,,,,,,
5,1011,near IR direct albedo,,,,,,
5,1012,latent heat flux (cpl),,,,,,
5,1013,latent heat flux,,,,,,
5,1014,sensible heat flux (cpl),,,,,,
5,1015,sensible heat flux,,,,,,
5,1016,upward longwave flx (cpl),,,,,,
5,1017,upward longwave flux,,,,,,
5,1018,evaporative water flux (cpl),,,,,,
5,1019,evaporative water flux,,,,,,
5,1020,air temperature,,,,,,
5,1021,2m reference temperature,,,,,,
5,1022,2m reference specific humidity,,,,,,
5,1023,net surface heat flux,,,,,,
5,1024,top surface conductive heat flux,,,,,,
5,1025,net surface heat flux causing melt,,,,,,
5,1501,"net surface heat flux, category 1",,,,,,
5,1502,"net surface heat flux, category 2",,,,,,
5,1503,"net surface heat flux, category 3",,,,,,
5,1504,"net surface heat flux, category 4",,,,,,
5,1505,"net surface heat flux, category 5",,,,,,
5,1506,"net surface heat flux, category 6",,,,,,
5,1507,"net surface heat flux, category 7",,,,,,
5,1509,"net surface heat flux, category 9",,,,,,
5,1510,"net surface heat flux, category 10",,,,,,
5,1511,"net surface heat flux, category 11",,,,,,
5,1512,"net surface heat flux, category 12",,,,,,
5,1514,"net surface heat flux, category 14",,,,,,
5,1515,"net surface heat flux, category 15",,,,,,
5,1516,"net surface heat flux, category 16",,,,,,
5,1517,"net surface heat flux, category 17",,,,,,
5,1519,"net surface heat flux, category 19",,,,,,
5,1520,"net surface heat flux, category 20",,,,,,
5,1521,"top sfc conductive heat flux , cat 1",,,,,,
